Year,MNO,RFNSA ID,Latitude,Longitude,NBIoT850,LTE700,LTE850,LTE1800,LTE2100,NR700,NR1800,NR2100,NR3600,NR26000,Co_funded,Co_contribution_program,Round
2024,TPG,3207041,-37.841,144.9129,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3207043,-37.82616,144.93826,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3211002,-37.98651,144.5149,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3211004,-37.968231,144.562773,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3211006,-37.93273,144.57697,,,Y,Y,Y,,,,,,,,
2024,TPG,3211008,-37.96209,144.501393,,,Y,Y,Y,,,,,,,,
2024,TPG,3212001,-38.019234,144.414868,,,Y,Y,Y,,,,,,,,
2024,TPG,3212002,-38.0286,144.3461,,,Y,Y,,,,,,,,,
2024,TPG,3212003,-38.018321,144.483604,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3212007,-38.02744,144.43543,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3212008,-38.03935627,144.3930097,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3212009,-37.90037,144.40692,,,Y,Y,,,,,,,,,
2024,TPG,3212012,-38.004806,144.492639,,,Y,Y,Y,,,,,,,,
2024,TPG,3212017,-38.0165222,144.3780555,Y,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3212018,-37.99895,144.44518,,,Y,Y,Y,,,,,,,,
2024,TPG,3213002,-38.07674,144.26706,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3214001,-38.06112446,144.3794118,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3214002,-38.10059,144.35313,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3214006,-38.08638,144.34828,,,,Y,Y,,,,,,,,
2024,TPG,3214010,-38.06771,144.36542,,,,Y,,,,,,,,,
2024,TPG,3214012,-38.09101,144.36687,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3214014,-38.075334,144.355968,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3214017,-38.078784,144.338874,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3214020,-38.05417,144.35894,Y,,Y,Y,,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3215005,-38.10175,144.33318,,,Y,Y,,,,,,,,,
2024,TPG,3215006,-38.10659,144.35047,,,Y,Y,Y,,,,,,,,
2024,TPG,3215010,-38.12372,144.34513,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3216001,-38.14808,144.32097,,,Y,Y,,,,,,,,,
2024,TPG,3216002,-38.23916,144.31555,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3216003,-38.17366,144.29996,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3216006,-38.20372,144.3418,,,Y,Y,,,,,,,,,
2024,TPG,3216008,-38.19527,144.31621,,,Y,Y,,,,,,,,,
2024,TPG,3216009,-38.176287,144.342408,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3216013,-38.20779,144.32958,,,Y,Y,,,,,,,,,
2024,TPG,3216014,-38.189692,144.325679,,,,Y,Y,,,,,,,,
2024,TPG,3216015,-38.18326,144.35306,Y,,Y,Y,,Y,,,,,,,
2024,TPG,3216017,-38.17279,144.32224,,,Y,Y,,,,,,,,,
2024,TPG,3216018,-38.1572,144.31411,,,Y,Y,Y,,,,,,,,
2024,TPG,3216021,-38.199574,144.319899,,,Y,Y,Y,Y,,,,,,,
2024,TPG,3216026,-38.194254,144.30383,,,Y,Y,Y,Y,,,,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3217001,-38.19407,144.29618,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3217003,-38.21567,144.31037,,,Y,Y,,,,,,,,,
2024,TPG,3217007,-38.220867,144.371789,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3218001,-38.13671,144.31887,,,Y,Y,Y,,,,,,,,
2024,TPG,3218002,-38.134323,144.350039,,,Y,Y,Y,,,,,,,,
2024,TPG,3218004,-38.12968,144.32479,,,Y,Y,,,,,,,,,
2024,TPG,3218005,-38.13303,144.33824,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3218006,-38.142093,144.348481,,,Y,Y,Y,,,,,,,,
2024,TPG,3219001,-38.167101,144.383662,,,Y,Y,Y,,,,,,,,
2024,TPG,3219002,-38.17528775,144.4046236,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3219004,-38.184301,144.378321,,,Y,Y,,,,,,,,,
2024,TPG,3219007,-38.160219,144.365314,Y,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),1
2024,TPG,3219008,-38.15599,144.38631,,,Y,Y,,,,,,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3219009,-38.19895,144.39078,,,Y,Y,Y,,,,,,,,
2024,TPG,3220002,-38.151221,144.356668,,,Y,Y,Y,,,,,,,,
2024,TPG,3220006,-38.14743,144.36319,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3220008,-38.16321,144.351995,,,Y,Y,,,,,,,,,
2024,TPG,3220009,-38.153252,144.36671,,,Y,Y,,,,,,,,,
2024,TPG,3220013,-38.1534,144.34046,,,,Y,,,,,,,,,
2024,TPG,3220014,-38.14643,144.3651,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3220026,-38.1513,144.3527,,,Y,Y,,,,,,,,,
2024,TPG,3221009,-38.17148,144.4287,,,Y,Y,Y,,,,,,,,
2024,TPG,3221013,-38.09271,144.32153,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3221023,-38.079832,144.327136,,,Y,Y,Y,,,,,,,,
2024,TPG,3221026,-38.10643,144.31903,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3221031,-38.146,144.29388,Y,,Y,Y,,Y,,,Y,,,,
2024,TPG,3222002,-38.17281,144.57411,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3222003,-38.15434,144.56402,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3222004,-38.16344,144.60382,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3222006,-38.24545,144.6057,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3223001,-38.12391,144.64201,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3223002,-38.16706,144.70229,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3223006,-38.135698,144.691913,,,Y,Y,Y,,,,,,,,
2024,TPG,3224001,-38.1953,144.4767,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3224004,-38.17558,144.47113,Y,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3225002,-38.280249,144.599041,,,Y,Y,,,,,,,,,
2024,TPG,3225004,-38.27314,144.65657,,,Y,Y,,,,,,,,,
2024,TPG,3226001,-38.25326,144.53866,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3226007,-38.26712,144.52426,Y,,Y,Y,Y,,,,,,,,
2024,TPG,3227003,-38.27638,144.48771,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3227006,-38.28133,144.41508,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3228001,-38.33846,144.2906,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3228002,-38.37003258,144.2058438,,,Y,Y,,,,,,,,,
2024,TPG,3228011,-38.32702,144.31374,,,Y,Y,,,,,,,,,
2024,TPG,3230001,-38.39846,144.20107,Y,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3230003,-38.4132964,144.1634181,Y,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3231001,-38.4682,144.10447,,,Y,,,,,,,,,,
2024,TPG,3231002,-38.45845355,144.0892887,,,Y,Y,,,,,,,,,
2024,TPG,3232001,-38.55099,143.97991,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3233001,-38.7808,143.65288,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3233003,-38.75649102,143.6672959,,,Y,,,,,,,,,,
2024,TPG,3239001,-38.2335,143.79174,,,Y,,,,,,,,,,
2024,TPG,3240001,-38.1991,144.1658,,,Y,Y,,,,,,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3250001,-38.33917,143.58673,,,Y,,,,,,,,,,
2024,TPG,3260001,-38.23532,143.11642,,,Y,,,,,,,,,,
2024,TPG,3260002,-38.31365,143.28763,,,Y,,,,,,,,,,
2024,TPG,3265001,-38.304899,142.737836,,,Y,,,,,,,,,,
2024,TPG,3265002,-38.18264,142.93262,,,Y,,,,,,,,,,
2024,TPG,3269001,-38.60223,143.01176,,,Y,Y,,,,,,,,,
2024,TPG,3269005,-38.61845,143.16954,,,Y,Y,,,,,,,,,
2024,TPG,3280002,-38.37432,142.47122,,,Y,,Y,,,,,,,,
2024,TPG,3283001,-38.31682,142.37819,,,Y,,,,,,,,,,
2024,TPG,3284003,-38.374115,142.206101,,,Y,,Y,,,,,,,,
2024,TPG,3285002,-38.21689,141.70334,,,Y,,,,,,,,,,
2024,TPG,3300001,-37.73314,142.0317,,,Y,,,,,,,,,,
2024,TPG,3304001,-37.99214,141.42581,,,Y,,,,,,,,,,
2024,TPG,3305003,-38.34063,141.60594,,,Y,,,,,,,,,,
2024,TPG,3305015,-38.30998,141.57273,,,Y,,,,,,,,,,
2024,TPG,3311001,-37.912,141.157,,,Y,,,,,,,,,,
2024,TPG,3331001,-38.0278,144.1581,,,Y,,,,,,,,,,
2024,TPG,3333002,-37.82143,144.07092,,,Y,,,,,,,,,,
2024,TPG,3335001,-37.74418,144.69598,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3335002,-37.72583,144.65389,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3335012,-37.68127,144.66749,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3337001,-37.68512,144.56235,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3337002,-37.690746,144.599933,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3337011,-37.6517,144.57274,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3337015,-37.68487,144.5811,,,Y,Y,Y,,,,,,,,
2024,TPG,3337016,-37.65285,144.59275,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3337019,-37.676579,144.570107,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3337020,-37.686646,144.536747,,,Y,Y,Y,,,,,,,,
2024,TPG,3338002,-37.7067,144.56529,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3338004,-37.79939,144.56508,,,Y,Y,Y,,,,,,,,
2024,TPG,3338007,-37.742498,144.566497,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3340002,-37.64419,144.41018,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3340003,-37.67501,144.43844,,,Y,Y,Y,,,,,,,,
2024,TPG,3340006,-37.64954,144.44961,Y,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3340007,-37.6609,144.3742,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3340010,-37.68916,144.50559,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3342003,-37.55724,144.36006,,,Y,,,,,,,,,,
2024,TPG,3342009,-37.66673,144.33839,,,Y,Y,,,,,,,,,
2024,TPG,3342010,-37.63393,144.27188,,,Y,Y,,,,,,,,,
2024,TPG,3345001,-37.570449,144.096133,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3350001,-37.56319,143.85528,,,Y,,Y,,,,,,,,
2024,TPG,3350002,-37.54498,143.87276,,,Y,Y,Y,,,,,,,,
2024,TPG,3350004,-37.54737,143.89585,,,Y,Y,,,,,,,,,
2024,TPG,3350005,-37.5302,143.8665,,,Y,,Y,,,,,,,,
2024,TPG,3350006,-37.5632,143.8085,,,Y,,Y,,,,,,,,
2024,TPG,3350007,-37.6255,143.8685,,,Y,,Y,,,,,,,,
2024,TPG,3350017,-37.59977,143.86125,,,Y,,Y,,,,,,,,
2024,TPG,3350024,-37.568938,143.867321,,,Y,Y,Y,Y,,,,,,,
2024,TPG,3350030,-37.553661,143.854457,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3352001,-37.470044,143.616647,,,Y,,,,,,,,,,
2024,TPG,3352002,-37.576641,143.958593,,,Y,,,,,,,,,,
2024,TPG,3352007,-37.51698,143.84813,,,Y,Y,Y,,,,,,,,
2024,TPG,3352015,-37.6288,144.10708,,,Y,Y,Y,Y,,,,,,,
2024,TPG,3352026,-37.59135,144.06964,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3355001,-37.53389,143.8217,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),1
2024,TPG,3355005,-37.52836,143.84659,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),1
2024,TPG,3356001,-37.58851,143.82827,,,Y,,Y,,,,,,,,
2024,TPG,3357001,-37.654881,143.924116,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3363002,-37.40316946,143.9321417,,,Y,Y,Y,,,,,,,,
2024,TPG,3363005,-37.41099,143.88678,,,Y,,,,,,,,,,
2024,TPG,3364002,-37.44018074,143.8153253,,,Y,,,,,,,,,,
2024,TPG,3373001,-37.41009,143.34152,,,Y,,,,,,,,,,
2024,TPG,3377002,-37.26974,142.89181,,,Y,,,,,,,,,,
2024,TPG,3377004,-37.22848,143.20099,,,Y,,,,,,,,,,
2024,TPG,3380001,-37.05436,142.78872,,,Y,,Y,,,,,,,,
2024,TPG,3385001,-36.972258,142.613157,,,Y,,,,,,,,,,
2024,TPG,3400002,-36.68135,142.23297,,,Y,,,,,,,,,,
2024,TPG,3400003,-36.841221,142.413086,,,Y,,,,,,,,,,
2024,TPG,3400010,-36.70707,142.19563,,,Y,,,,,,,,,,
2024,TPG,3400011,-36.738955,142.201854,,,Y,,,,,,,,,,
2024,TPG,3414001,-36.44965,142.04826,,,Y,,,,,,,,,,
2024,TPG,3415001,-36.3614,141.11513,,,Y,,,,,,,,,,
2024,TPG,3418001,-36.33021284,141.699427,,,Y,,,,,,,,,,
2024,TPG,3418002,-36.40399,141.47411,,,Y,,,,,,,,,,
2024,TPG,3418016,-36.3632,141.78237,,,Y,,,,,,,,,,
2024,TPG,3427001,-37.63069,144.72201,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3428003,-37.5859,144.76125,,,Y,Y,Y,,,,,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3428004,-37.621704,144.802497,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3429001,-37.56524,144.67691,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3429003,-37.598125,144.729446,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3429006,-37.578531,144.730981,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3429009,-37.55751,144.73461,,,Y,Y,Y,,,,,,,,
2024,TPG,3429018,-37.524174,144.757018,,,Y,Y,Y,,,,,,,,
2024,TPG,3429026,-37.58874,144.68887,Y,,Y,,,Y,,,,,,,
2024,TPG,3430001,-37.48312,144.74267,,,Y,Y,,,,,,,,,
2024,TPG,3431003,-37.464188,144.685422,,,Y,Y,,,,,,,,,
2024,TPG,3437001,-37.51818,144.58378,Y,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3437004,-37.4866,144.588,,,Y,Y,,,,,,,,,
2024,TPG,3440002,-37.43274,144.557968,,,Y,Y,,,,,,,,,
2024,TPG,3440004,-37.40132,144.5602,,,Y,Y,,,,,,,,,
2024,TPG,3441005,-37.3834,144.57676,,,Y,,,,,,,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3444001,-37.25667,144.46723,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3444015,-37.23831,144.41622,,,Y,Y,,,,,,,,,
2024,TPG,3446001,-37.19087,144.39882,,,Y,,,,,,,,,,
2024,TPG,3448004,-37.1109,144.33461,,,Y,,Y,,,,,,,,
2024,TPG,3448006,-37.1068,144.3039,,,Y,Y,,,,,,,,,
2024,TPG,3450002,-37.05249,144.21215,,,Y,,,,,,,,,,
2024,TPG,3450004,-37.04943754,144.1968608,,,Y,,,,,,,,,,
2024,TPG,3451006,-37.0863,144.2625,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3453003,-36.9906,144.3087,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3453004,-36.94136,144.22158,,,Y,,Y,,,,,,,,
2024,TPG,3453009,-36.98669,144.25533,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),2
2024,TPG,3453012,-36.8516,144.23209,,,Y,Y,,,,,,,,,
2024,TPG,3465001,-37.061613,143.738428,,,Y,,,,,,,,,,
2024,TPG,3490006,-34.27162,141.13447,,,Y,,,,,,,,,,
2024,TPG,3496004,-34.28297,141.5726,,,Y,,,,,,,,,,
2024,TPG,3496005,-34.3797,142.18835,,,Y,,,,,,,,,,
2024,TPG,3496010,-34.314469,141.864678,,,Y,,,,,,,,,,
2024,TPG,3500002,-34.18459,142.1645,,,Y,,Y,,,,,,,,
2024,TPG,3539001,-36.73459,144.31089,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),1
2024,TPG,3549013,-34.821149,142.671833,,Y,,,,,,,,,,,
2024,TPG,3550001,-36.75084,144.28024,,,Y,,,,,,,,,,
2024,TPG,3550002,-36.80333,144.3,,,Y,,Y,,,,,,,,
2024,TPG,3550003,-36.77851,144.27126,,,Y,,,,,,,,,,
2024,TPG,3550016,-36.7415,144.264,,,Y,,Y,,,,,,,,
2024,TPG,3550017,-36.7512,144.3096,,,Y,,Y,,,,,,,,
2024,TPG,3550032,-36.78496,144.30421,,,Y,Y,,Y,,,,,,,
2024,TPG,3550033,-36.74905,144.28098,,,Y,Y,Y,Y,,,,,,,
2024,TPG,3551007,-36.67949,144.30309,,,Y,Y,Y,Y,,,,,,,
2024,TPG,3551013,-36.7364,144.2146,,,Y,Y,Y,,,,,,,,
2024,TPG,3551014,-36.6486,144.3536,,,Y,,Y,,,,,,,,
2024,TPG,3551015,-36.80866,144.36342,,,Y,,Y,,,,,,,,
2024,TPG,3555007,-36.7717,144.2696,,,Y,Y,Y,,,,,,,,
2024,TPG,3555008,-36.7951,144.22393,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),1
2024,TPG,3555010,-36.85147,144.22772,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),1
2024,TPG,3556001,-36.72366,144.24387,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3557002,-36.641958,144.441972,,,Y,,,,,,,,,,
2024,TPG,3559001,-36.516,144.7612,,,Y,,,,,,,,,,
2024,TPG,3564023,-36.13865,144.75556,,,Y,,Y,,,,,,,,
2024,TPG,3579004,-35.92163,143.93932,,,Y,,,,,,,,,,
2024,TPG,3585001,-35.34065,143.55635,,,Y,,,,,,,,,,
2024,TPG,3595002,-35.188058,143.365547,,,Y,,,,,,,,,,
2024,TPG,3607001,-36.87024,145.13713,,,Y,,,,,,,,,,
2024,TPG,3608002,-36.74262,145.21488,,,Y,,,,,,,,,,
2024,TPG,3610002,-36.61712,145.26704,,,Y,,,,,,,,,,
2024,TPG,3616002,-36.43225,145.23619,,,Y,,,,,,,,,,
2024,TPG,3620002,-36.31,145.04941,,,Y,,,,,,,,,,
2024,TPG,3629001,-36.37432,145.34796,,,Y,,,,,,,,,,
2024,TPG,3630001,-36.39888,145.39716,,,Y,,Y,,,,,,,,
2024,TPG,3631006,-36.3821,145.41861,,,Y,,Y,,,,,,,,
2024,TPG,3636001,-36.09222,145.42943,,,Y,,,,,,,,,,
2024,TPG,3638001,-36.08683529,145.2051489,,,Y,,,,,,,,,,
2024,TPG,3644001,-35.904083,145.633534,,,Y,,,,,,,,,,
2024,TPG,3646001,-36.36254,145.68673,,,Y,,,,,,,,,,
2024,TPG,3658004,-37.21214,145.0605,,,Y,,,,,,,,,,
2024,TPG,3658009,-37.18262,145.03457,,,Y,,,,,,,,,,
2024,TPG,3658016,-37.23215,145.03007,,,Y,Y,,,,,,,,,
2024,TPG,3659002,-37.15031,145.09627,,,Y,,,,,,,,,,
2024,TPG,3660013,-37.03732,145.14622,,,Y,Y,Y,,,,,,,,
2024,TPG,3662001,-36.985669,145.028934,,,Y,,,,,,,,,,
2024,TPG,3665003,-36.84491,145.33671,,,Y,,,,,,,,,,
2024,TPG,3666002,-36.76458,145.50398,,,Y,,,,,,,,,,
2024,TPG,3666008,-36.93151,145.67438,,,Y,,,,,,,,,,
2024,TPG,3669001,-36.66288,145.7289,,,Y,,,,,,,,,,
2024,TPG,3672002,-36.56627,145.95894,,,Y,,,,,,,,,,
2024,TPG,3675001,-36.48157,146.21682,,,Y,,,,,,,,,,
2024,TPG,3677002,-36.35404,146.31849,,,Y,,,,,,,,,,
2024,TPG,3682001,-36.18975,146.49661,,,Y,,,,,,,,,,
2024,TPG,3685001,-36.05403,146.46309,,,Y,,,,,,,,,,
2024,TPG,3689001,-36.12302,146.88979,,,Y,,Y,,,,,,,,
2024,TPG,3690002,-36.13144742,146.9252804,,,Y,,Y,,,,,,,,
2024,TPG,3690004,-36.1131,146.8479,,,Y,,Y,,,,,,,,
2024,TPG,3690013,-36.127228,146.858712,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),1
2024,TPG,3691001,-36.216614,147.033051,,,Y,,,,,,,,,,
2024,TPG,3691009,-36.16808,146.88331,,,Y,Y,Y,Y,,,Y,,Y,Connecting Victoria Mobile Program (CVMP),1
2024,TPG,3698001,-36.7385,147.16063,,,Y,,Y,,,,,,,,
2024,TPG,3699002,-36.86392,147.28247,,,Y,,,,,,,,,,
2024,TPG,3699003,-36.78504,147.19768,,,Y,,,,,,,,,,
2024,TPG,3713001,-37.21961,145.90647,,,Y,,,,,,,,,,
2024,TPG,3714002,-37.21823,145.70549,,,Y,,,,,,,,,,
2024,TPG,3719001,-37.07657,145.57282,,,Y,,,,,,,,,,
2024,TPG,3723002,-37.14488,146.4402,,,Y,,,,,,,,,,
2024,TPG,3723020,-37.043008,145.984896,,,Y,,Y,,,,,,,,
2024,TPG,3730001,-36.01611,145.99962,,,Y,,,,,,,,,,
2024,TPG,3737001,-36.58422,146.71954,,,Y,,,,,,,,,,
2024,TPG,3741002,-36.97703,147.13428,,,Y,,,,,,,,,,
2024,TPG,3741003,-36.715916,146.972874,,,Y,,Y,,,,,,,,
2024,TPG,3750004,-37.60734,145.01661,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3750006,-37.60695,144.97662,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3752001,-37.64806,145.07997,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3752002,-37.611759,145.076299,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3752005,-37.631696,145.091811,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3752006,-37.63993,145.06276,,,Y,Y,Y,,,,,,,,
2024,TPG,3753004,-37.47103,144.99516,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3754003,-37.617294,145.136662,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3754005,-37.586752,145.127934,,,Y,Y,,,,,,,,,
2024,TPG,3754006,-37.59255,145.14441,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3756001,-37.41372,145.03406,,,Y,Y,Y,,,,,,,,
2024,TPG,3756002,-37.381,144.96558,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3757002,-37.5154,145.13914,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3758001,-37.32613,145.03692,,,Y,,Y,,,,,,,,
2024,TPG,3759001,-37.64208,145.23827,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3761001,-37.61300888,145.2635194,,,Y,Y,Y,,,,,,,,
2024,TPG,3764001,-37.28834,144.96076,,,Y,,Y,,,,,,,,
2024,TPG,3764010,-37.29044,144.98175,,,Y,Y,,,,,,,,,
2024,TPG,3767001,-37.837496,145.346904,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3770002,-37.68006,145.48253,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3770003,-37.73099,145.476245,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3770004,-37.72269,145.39406,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3775001,-37.65377,145.38324,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3777001,-37.56751,145.52553,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3777003,-37.65364,145.51696,,,Y,Y,,,,,,,,,
2024,TPG,3781001,-37.94294867,145.4770185,,,Y,Y,,,,,,,,,
2024,TPG,3782001,-37.90212812,145.4935226,,,Y,Y,,,,,,,,,
2024,TPG,3782002,-37.93236,145.44378,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3783001,-37.94716102,145.533346,,,Y,Y,,,,,,,,,
2024,TPG,3783007,-37.9675094,145.5280473,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3786002,-37.87822,145.33437,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3787004,-37.86393,145.35305,,,Y,Y,,,,,,,,,
2024,TPG,3788003,-37.8566,145.3603,,,Y,Y,,,,,,,,,
2024,TPG,3791002,-37.9031,145.4022,,,Y,Y,,,,,,,,,
2024,TPG,3793001,-37.87208251,145.42617,,,Y,Y,Y,,,,,,,,
2024,TPG,3793002,-37.8626,145.4054,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3796001,-37.76524,145.38115,,,Y,Y,,,,,,,,,
2024,TPG,3796002,-37.78596,145.38227,,,Y,Y,,,,,,,,,
2024,TPG,3797002,-37.72505,145.69729,,,Y,Y,Y,Y,,,,,,,
2024,TPG,3802001,-37.97741,145.26086,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3802002,-37.98645,145.2529,,,Y,Y,Y,,,,,,,,
2024,TPG,3802005,-37.9808,145.24289,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3803009,-38.00585,145.25381,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3803011,-38.01008,145.28371,,,Y,Y,Y,,,,,,,,
2024,TPG,3803012,-38.00911,145.26876,Y,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,3804001,-37.996613,145.28633,Y,,Y,Y,Y,Y,,,,,,,
2024,TPG,3804002,-37.96946,145.28212,,,Y,Y,Y,,,,,,,,
2024,TPG,3804006,-37.9624,145.3611,,,Y,Y,,,,,,,,,
2024,TPG,3804007,-37.98236,145.30279,,,Y,Y,Y,,,,,,,,
2024,TPG,3805001,-37.998829,145.326252,,,Y,Y,Y,,,,,,,,
